foto,fila,nombre,arete,primaria,rango_3m,distancia_previa_m,estado,revision_visual,area_cm2,mask_area_px,cm_per_px,marker_side_px,cow_dets,selected_confidence,bbox_x0,bbox_y0,bbox_x1,bbox_y1,sha256_foto
IMG_20260912_073636_1.jpg,20,Anita,,0,3,3.025,ok,aceptar,17179.02419593592,1285437,0.11560426249647314,129.75300110977847,1,0.9458474516868591,1511.57,1107.78,3593.48,2285.08,775781fcd60ad42c6a3ed7082c0a6b9fa516c6539f524c26e71f6f83f16ab92f
IMG_20260912_073641.jpg,20,Anita,,0,4,3.027,ok,aceptar,16946.551516370946,1266743,0.11566352172028097,129.6865232607718,1,0.9405451416969299,1507.37,1101.9,3575.39,2299.47,8b99e43d4e67fe71070297b7675edfd393ecccb899c4ace92609f209b5cdc80b
IMG_20260912_073637.jpg,20,Anita,,0,5,3.03,ok,aceptar,17394.506179047377,1297091,0.11580327159584869,129.5300192584345,1,0.9488630294799805,1511.66,1108.36,3633.59,2287,926420d1abe78636dc8488ffacfb09a769014e0358283dbfb2ed7c38f5500ed1
IMG_20260912_073759.jpg,21,Zafiro,236697,1,1,3.105,ok,aceptar,10317.665908206925,733021,0.11864037811992253,126.43250331550607,1,0.959450364112854,1557.57,1159.42,3093.55,2166.39,089094ef969edaec40bd03b10bf66474e0a381ce18142ed007e7b35df5c3fd8f
IMG_20260912_073801.jpg,21,Zafiro,236697,0,2,3.111,ok,aceptar,9912.151968946728,701311,0.1188854348110023,126.17188996992101,1,0.9525383114814758,1551.84,1168.45,3000.18,2171.95,2f04ec46a9b1b6566799331441af955079fe3b76ad2ead38a465d80383fa7ca1
IMG_20260912_073800.jpg,21,Zafiro,236697,0,3,3.112,ok,aceptar,9868.354866992913,697909,0.1189112596622264,126.14448827308934,1,0.9358006715774536,1544.53,1155.17,3019.2,2170.58,947dbfaa6d1a7c135500b71f8436deb840c8dc7c5b8064a7fb92ded925972444
IMG_20260912_073800_1.jpg,21,Zafiro,236697,0,4,3.112,ok,aceptar,9853.011031360238,696863,0.11890791976086322,126.14803143614516,1,0.946009635925293,1545.68,1160.74,3023.1,2172.53,66cb67038406a2f8ac9579d8878d17516baf40a69e6f639a45718758a698543b
IMG_20260912_073759_1.jpg,21,Zafiro,236697,0,5,3.118,ok,aceptar,10046.865532465577,707866,0.11913510951420199,125.90746809370972,1,0.9512718319892883,1548.7,1155.54,3035.15,2169.03,063328f8de71b0e4c4bc3ab54c6736dd1e71c5fe5c068b6c57a005866f5f4909
IMG_20260912_073919.jpg,22,Selena,223679,1,1,3.006,ok,aceptar,12271.684369058501,929874,0.11487883850934481,130.57235078834668,2,0.9480868577957153,1447.99,1063.89,3206.45,2153.54,48beccb526555c35cd9e5a786eee9503a67057cf4ff6de9a338e3295d32da0c6
IMG_20260912_073920.jpg,22,Selena,223679,0,2,3.013,ok,aceptar,12328.682673344038,926913,0.1153290861162107,130.06259309889384,2,0.9415259957313538,1431.24,1099.63,3090.13,2146.27,540aa8dddd727fffe1861ba2fd70014ff9ced81b3cbd433f930ae9ce0454a242
IMG_20260912_073917.jpg,22,Selena,223679,0,3,3.016,ok,aceptar,12089.251913911074,910429,0.1152329479204614,130.17110358361765,2,0.9482561349868774,1414.83,1047.7,3144.85,2155.33,bd5cf692b93ab4882dd770651f7fcd59d382eb59e2d49e5c757c0e392bbfbd54
IMG_20260912_073921.jpg,22,Selena,223679,0,4,3.016,ok,aceptar,12719.032443165963,957453,0.11525726384589209,130.14364127241615,2,0.9339196681976318,1433.02,1073.45,3228.76,2126,aebb4a6e5539d4f65c95858bfd723fefdb2b66e32f8be40bfdc9f87b39e301b1
IMG_20260912_073918.jpg,22,Selena,223679,0,5,3.018,ok,aceptar,12308.400336759698,925535,0.11531993353007608,130.0729157642804,2,0.9397264122962952,1435.6,1072.86,3196.05,2144.63,7d01bc3308de73b1247cc064c9c63fcc86449e1e6b1f8c048cfa55ca32f42dba
IMG_20260912_074121.jpg,23,Perla,207915,1,1,2.754,ok,aceptar,10941.894736010012,988294,0.10522118459675835,142.5568440184822,1,0.9489941596984863,1340.95,895,3032.71,2144.13,0fede37780262b59eec630c2d9ca3a963c8c65963515fa62f89e4d061c8fe899
IMG_20260912_074120.jpg,23,Perla,207915,0,2,2.749,ok,aceptar,10657.763923166736,965905,0.10504269145933579,142.7990828453478,1,0.950499951839447,1348.84,897.95,3036.12,2132.82,1a53f6e7cd526995e05cb24ad7c7405b160e6117baec8f981c3df487316a0d4d
IMG_20260912_074121_1.jpg,23,Perla,207915,0,3,2.749,ok,aceptar,10836.704825509818,982288,0.10503383015834182,142.8111302557188,1,0.9574580788612366,1346.18,906.12,2963.29,2129.37,bb08855a73d0b18c9a7aaf5d73eaf70d92b5df66120da8e3965428bed3f29ef0
IMG_20260912_074117.jpg,23,Perla,207915,0,4,2.745,ok,aceptar,10629.10943930448,966233,0.1048835808682663,143.01571204781794,1,0.950800895690918,1402.36,858.73,3044.59,2093.68,13180967018e23e83d36e27109619426f9e01e4892fb65529883e372be68042f
IMG_20260912_074118.jpg,23,Perla,207915,0,5,2.745,ok,aceptar,10421.685864490713,947442,0.10487999853939439,143.02059695744362,1,0.9499586820602417,1388.19,859.75,2975.95,2113.58,8fb8f430fa17b971ec23b29ea572c4f7583af639d6b018940d39d5cfd5794ca5
IMG_20260912_074251.jpg,24,Chaparrita,207911,1,1,3.114,ok,aceptar,13028.095146013276,920337,0.11897809738868297,126.073624719324,1,0.9503816366195679,1510.02,1046.15,3284.7,2117.7,095e68912b02d273a5a620b7b472366397beddf0cbc72a91815243d45a9555ef
IMG_20260912_074251_1.jpg,24,Chaparrita,207911,0,2,3.122,ok,aceptar,13075.962339908,918833,0.11929398277541318,125.73978712941036,1,0.9527602791786194,1509.75,1041.51,3285.7,2121.77,31b45061c616110cc2d7cc3a58652dec19c62fbe0714e0df97af7d5941a90f10
IMG_20260912_074249_1.jpg,24,Chaparrita,207911,0,3,3.127,ok,aceptar,13121.258158730401,918985,0.11949054136683737,125.53294870386287,1,0.9516404867172241,1512.44,1043.21,3275.92,2118.63,f8a52f91f3734e6df389b4ed91aaf6179cedb275d6378917994774bd1c70ee6b
IMG_20260912_074248.jpg,24,Chaparrita,207911,0,4,3.13,ok,aceptar,13059.863797305738,912952,0.11960390287765772,125.41396759722323,1,0.9539839029312134,1505.69,1032.85,3242.76,2122.06,61a8ca5a8c16aa3aab2de3bb181b9d5111280d20cd6243b0acd432c3c7c3dee6
IMG_20260912_074250_1.jpg,24,Chaparrita,207911,0,5,3.135,ok,aceptar,13179.914871105992,918283,0.11980309296029687,125.20544861868507,1,0.9518712759017944,1496.95,1045.15,3281.96,2133.63,ccb710305e69e706b520e99795e3e4408a67f484c8109e6219a452d7d8307079
IMG_20260912_074406_1.jpg,25,Lucy,236669,1,1,3.006,ok,aceptar,12406.206843695089,940415,0.11485759940408276,130.59649581590338,2,0.9442148208618164,1280.28,1008.87,3010.92,2134.36,dc939c19f5d8b14b67abd13f451b970636af8df0eb24f9b02752c34207dc0950
IMG_20260912_074408_1.jpg,25,Lucy,236669,0,2,3.007,ok,aceptar,12826.556901177608,968160,0.11510163115850938,130.31961275460222,2,0.921776294708252,1269.67,1047.19,3095.79,2135.8,1791ac7ee662a2cf48fd62441c7fa9a45095ddce20e3840180e4fb5ed2dd335f
IMG_20260912_074404.jpg,25,Lucy,236669,0,3,3.009,ok,aceptar,12608.253957092023,953421,0.11499663099361918,130.438603899903,2,0.9427306056022644,1266.45,1022.84,3015.68,2139.48,c4521bb78c0ede5536a3df483ecad55de652d88e91762ef02eb4cf240663b7ca
IMG_20260912_074405_1.jpg,25,Lucy,236669,0,4,3.01,ok,aceptar,12401.352709395742,937612,0.11500664949169914,130.42724108820036,2,0.94720858335495,1281.63,977.94,2966.09,2126.8,00707a2a3a90b6fda1002f1540b3a3aa7cff37623f28fff285c4215d0102250a
IMG_20260912_074406.jpg,25,Lucy,236669,0,5,3.01,ok,aceptar,12555.593909641184,948793,0.11503576750688367,130.39422716158614,2,0.9474598169326782,1284.22,994.8,2998.44,2122.38,b9d687730e602a18c998a65c87a634e9e4e69699392e7b9a5f2b5bfb6c270d38
IMG_20260912_074553.jpg,26,Mariita,,1,1,3.194,ok,aceptar,15899.40591503959,1067383,0.12204789903461326,122.90256627642515,1,0.9394601583480835,1205.32,1099.15,3074.33,2198,550855d8eb4e58d2da405b2543c07011861d7c5c2bbdacadf92dd9134bac946d
IMG_20260912_074550.jpg,26,Mariita,,0,2,3.2,ok,aceptar,16167.028146235767,1081087,0.12228826255950807,122.6609953077114,1,0.9392123222351074,1175.79,1087.59,3049.85,2203.49,7d2c1b2b37ff1586ac10ccc11ec00111c2322ef72a37b6d96eb1e101313450e0
IMG_20260912_074553_1.jpg,26,Mariita,,0,3,3.2,ok,aceptar,16152.106389161045,1079968,0.12229512340097201,122.65411394057908,1,0.9409880638122559,1215.21,1099.99,3089.43,2183.24,dbe1e978f310f544aae84aff80627134eb980d7b5b160327b3a08e8995e60f77
IMG_20260912_074553_2.jpg,26,Mariita,,0,4,3.2,ok,aceptar,16228.367528822897,1085067,0.12229512340097201,122.65411394057908,1,0.9351876378059387,1212.06,1096.4,3082.24,2177.3,0913fd306656a04495baac34ac33b41c6575529aba47fdac57d0bd11bc2c8840
IMG_20260912_074552.jpg,26,Mariita,,0,5,3.207,ok,aceptar,16088.535739280562,1070941,0.12256754491671455,122.38150001448261,1,0.9362432360649109,1186.15,1092.86,3070.22,2184.95,30d5097ed53200d42185e6e16f18cc84ac1e5689a349e7515f9f3ba28f87c607
IMG_20260912_074743.jpg,27,Diajira,236688,1,1,3.173,ok,aceptar,14426.895507992756,981372,0.12124661195125357,123.71479712794495,1,0.9515854120254517,1470.82,990.85,3280.1,2175.78,2b37802acb02fd9fc2b30217397739af3c37f6eeb77b66e29ddf88f9e6a51d34
IMG_20260912_074743_1.jpg,27,Diajira,236688,0,2,3.177,ok,aceptar,14518.065805626571,984775,0.1214187822498053,123.53937110931659,1,0.950944721698761,1464.32,986.03,3307.07,2173.18,18ac421345018f46257d1327c51d835808556ab72713c04d4ff7ba101c919383
IMG_20260912_074742.jpg,27,Diajira,236688,0,3,3.179,ok,aceptar,14368.193279438261,973618,0.1214805595118917,123.4765468670043,1,0.950499951839447,1461.35,988.66,3304.48,2169.16,1989c38b04d5504b271334ab8b4dc346b8efc7fcb49c642c22279cdfa1440ab9
IMG_20260912_074745_1.jpg,27,Diajira,236688,0,4,3.188,ok,aceptar,14248.992038074231,959835,0.12184109145634646,123.11117555421964,1,0.9527679681777954,1460.34,993.53,3282.21,2169.2,c84a63dfcf4f540cd6726fe85ef566172544a41e4e34dc35b84a0fec99738c1f
IMG_20260912_074746.jpg,27,Diajira,236688,0,5,3.188,ok,aceptar,14335.109342415986,965636,0.12184109145634646,123.11117555421964,1,0.9545441269874573,1466.81,993.94,3283.3,2173.63,84ccac6b678b90446006d9d35791c7b1348bbffa8ac226f26f864922855cf137
IMG_20260912_074904.jpg,28,Valentina,246521,1,1,2.984,ok,aceptar,12647.143112464517,972713,0.11402599127367351,131.54895504480672,1,0.9497346878051758,1379.03,1109.64,3106.75,2236.95,9976e200f61d2ccc552edd78012f562aea05b4fe3b0d7c546982d86e829843f1
IMG_20260912_074904_1.jpg,28,Valentina,246521,0,2,2.979,ok,aceptar,12925.180505884902,997130,0.11385245954210022,131.74945943485147,1,0.9564096927642822,1379.11,1029.61,3130.14,2217.93,78e0bb42cf1b8980b0b547ab280a7f4bfd3e874abfa7df6ab95f37db57c709e3
IMG_20260912_074905.jpg,28,Valentina,246521,0,3,2.978,ok,aceptar,12900.616504536585,996096,0.11380324205869607,131.80643827583998,1,0.9446994066238403,1377.58,995.48,3133.31,2202.86,f6a241aa163062bd3b45e017479a935c8111cea68c6cc265de21be12f02cb537
IMG_20260912_074902.jpg,28,Valentina,246521,0,4,2.972,ok,aceptar,12769.264493583296,986891,0.11374919900865109,131.869060448146,1,0.9418363571166992,1384.49,1101.11,3101.19,2203.97,53b82c79785a357432b1930348679e20d20e244c7bd960dc0d80c87e05253fe5
IMG_20260912_074903.jpg,28,Valentina,246521,0,5,2.972,ok,aceptar,12636.695424606447,979532,0.11358145946106407,132.06380751906104,1,0.9409846067428589,1380.4,1111.66,3073.42,2206.31,2f10af6e5d54803f322b7aed21e8c9d8caba1edfe4fb3544e2570966132a6e98
IMG_20260912_075038.jpg,29,Bengala,246510,1,1,3,ok,aceptar,12491.816806513665,946755,0.11486666170261843,130.58619252672221,1,0.948512613773346,1413.52,1097.14,3125.07,2223.53,cee383e010d37037a6dbd1dbf788895ea712c5e1072224152b732975ebc019f3
IMG_20260912_075036_1.jpg,29,Bengala,246510,0,2,3.001,ok,aceptar,12662.824251473274,962590,0.11469503462292745,130.78159877900688,1,0.9480264782905579,1419.61,1091.39,3147.51,2219.88,534b6397ea358da09a025e993d59c3dad771737d9f4c35ee39a72a154aec38af
IMG_20260912_075037.jpg,29,Bengala,246510,0,3,3.001,ok,aceptar,12446.964661053236,946181,0.11469503462292745,130.78159877900688,1,0.9482133388519287,1414.95,1096.13,3116.15,2225.94,8a6a6745f2f3568b8426ca7cd7f9fb0d03e572506ee4ed35bb829a6d3779ca56
IMG_20260912_075038_1.jpg,29,Bengala,246510,0,4,3.001,ok,aceptar,12473.889462670792,948783,0.11466146816974333,130.8198843031924,1,0.9454416632652283,1412.4,1098.38,3118.28,2222.71,bd6485cb522f1c0b6455a2bba537eedc33f4f7f1b86ab0a1f91cbfbcbece076f
IMG_20260912_075035_1.jpg,29,Bengala,246510,0,5,3.002,ok,aceptar,12772.859231231152,967204,0.11491719610075843,130.5287677472406,1,0.8225792646408081,1419.07,1065.89,3194.76,2190.14,5bd556d9746e6a4fa20f9ac90f7320ed557a58ee298a46ca9d824851c276b43b
IMG_20260912_075205.jpg,30,Victoria,,1,1,3.077,ok,aceptar,15223.844857460103,1100901,0.11759477937548246,127.55668304036442,1,0.9570837616920471,1550.21,992.19,3360.3,2238.89,ee30802378b1a63303bc3977adf6eca92dc1fb8715742424a3421f002b48e339
IMG_20260912_075210.jpg,30,Victoria,,0,2,3.088,ok,aceptar,16027.895126653131,1150731,0.1180188394404038,127.09835201840448,1,0.95136559009552,1591.4,1002.19,3331.21,2166.95,2c94f3126aea3aa20cd7639c1b49a4032a0868668643ffa27bf0da80146a2ced
IMG_20260912_075209_1.jpg,30,Victoria,,0,3,3.113,ok,aceptar,16783.900626155042,1185870,0.11896738307347293,126.08497902938797,1,0.9505454897880554,1511.24,1001.17,3314.48,2169.4,cf0464ee5e657fa054624d417f4075777cb24011cb13498cadd2cc1e133004b6
IMG_20260912_075205_1.jpg,30,Victoria,,0,4,3.118,ok,aceptar,15910.94446000482,1120563,0.11915982060280005,125.8813576935473,1,0.9580115675926208,1552.39,972.02,3421.19,2178.68,d16436a05c9cd2cf9f2f14eb3f6418b38cbe029e1f563fcf85ad941b7648ed39
IMG_20260912_075207_1.jpg,30,Victoria,,0,5,3.119,ok,aceptar,16451.052114471408,1158430,0.11916862849021427,125.87205366076483,1,0.9539903402328491,1552.23,1001.36,3387.77,2179.98,143302d8c849a964843b27c4b14a2b906c03c729343060894091ef14f0971dc5
IMG_20260912_075406.jpg,31,Danessa,207920,1,1,3.159,ok,aceptar,10997.75451072275,754632,0.12072143853296266,124.25299252795344,2,0.9243732690811157,1488.75,1041.02,3127.02,2181.32,bedc9dbaae1bf241f9c5f0878c27029c874e7e28d9f8bb3fc4cd86d0d54a10f1
IMG_20260912_075405.jpg,31,Danessa,207920,0,2,3.165,ok,aceptar,10764.937658174442,735699,0.12096387108766142,124.00396800404673,2,0.8333582282066345,1454.33,1045.37,3078.07,2176.05,e81d456fe14887ec28bbd4e6f52f0e4c03d8c1a2d5a19cb0c56d1b4c457b574f
IMG_20260912_075410.jpg,31,Danessa,207920,0,3,3.165,ok,aceptar,11084.154452093777,757540,0.12096187207760974,124.00601728762867,1,0.9504473805427551,1498.64,1034.25,3138.42,2203.02,fbf7a820d072af1e0e2648c5535c19ded6e5446987b7186129183eada7f13ad8
IMG_20260912_075410_1.jpg,31,Danessa,207920,0,4,3.165,ok,aceptar,10968.588506207861,749788,0.12095007144659234,124.018116075471,1,0.9504511952400208,1489.67,1042.58,3117.39,2190.5,5f1d67e8125191fca16ff9bd0ce17a0368af3367af2a220a0adac60feece820f
IMG_20260912_075405_1.jpg,31,Danessa,207920,0,5,3.166,ok,aceptar,10553.356342276997,721216,0.12096580638918339,124.00198409574097,2,0.8737683296203613,1475.93,1058.21,3028.92,2188.74,4887a8c8b26fb3c798a7f06c5bc2589807d8900aec47bb5e25f09d004a0590de
IMG_20260912_075532_1.jpg,32,Sofía,223687,1,1,3.031,ok,aceptar,13971.516049774495,1041579,0.11581789288305673,129.5136669007245,2,0.9461488723754883,1441.83,1256.37,3311.22,2367.04,dcb7713a9c70671dffd95f65ab9c153640859e88b735d30d8e060256d3072811
IMG_20260912_075533.jpg,32,Sofía,223687,0,2,3.042,ok,aceptar,13965.542639273504,1033126,0.11626587433830923,129.01464067051313,2,0.9467098116874695,1442.49,1255.48,3306.75,2358.84,1a7ae4bf45542eeed72e30db6d32103af72e2b7bbbb02a8ec46788e5a3a14e33
IMG_20260912_075532.jpg,32,Sofía,223687,0,3,3.043,ok,aceptar,13761.15910564237,1017518,0.11629377216354246,128.98369122385753,2,0.9460676908493042,1433.96,1264.65,3321.65,2348.66,302227b2ccff92cf3c7344835115c76b1434f3acbedd6c0bcc867d4587601c3e
IMG_20260912_075531_1.jpg,32,Sofía,223687,0,4,3.05,ok,aceptar,13671.959244912943,1006783,0.11653260119704893,128.71934416563818,1,0.9383392930030823,1462.24,1258.14,3368.27,2353.43,b0ef31b5d4a433d980d0fbfd85ed68a0a7fbd141aa2b2f3e602bbf96064a3311
IMG_20260912_075531_2.jpg,32,Sofía,223687,0,5,3.055,ok,aceptar,13998.43306335808,1027067,0.1167455471122055,128.48455783571194,2,0.9498805403709412,1424.21,1262.51,3324.12,2365.86,a33b83ff22084dd3b350b83850204f349d724bf5b31d1d1edc1b1e4c7befb146
IMG_20260912_075701_1.jpg,33,Fabiola,197272,1,1,2.919,ok,aceptar,11649.808845016452,936078,0.11155868347877033,134.45838129538797,1,0.9496893286705017,1476,1031.62,3260.32,2120.95,420c50974fe8cf1e4f41c0efc156d994df3108da1283c5898bb8ea0edb82a557
IMG_20260912_075702.jpg,33,Fabiola,197272,0,2,2.914,ok,aceptar,11468.209947061066,924768,0.111360563739726,134.69759398002225,1,0.9402834177017212,1479.91,1037.12,3241.53,2142.73,595f7fa27c411a20e97aa326d666cfeb616a77d1cae30d53b6e34a6854edbfb2
IMG_20260912_075702_1.jpg,33,Fabiola,197272,0,3,2.907,ok,aceptar,11649.098002377872,943780,0.11109915724644161,135.01452550829708,1,0.9419814944267273,1481.73,1041.9,3252.29,2135.36,7e6bfeadd62a5742725928087d90f25746a9b1f3617b04d8f57941090dd107e1
IMG_20260912_075704.jpg,33,Fabiola,197272,0,4,2.907,ok,aceptar,11505.015762025172,932521,0.11107448252778954,135.04451840455053,1,0.9417850375175476,1483.34,1038.56,3250.2,2125.05,dee3a3470568052b41e9b74195e0d85810090d269191cc19c4c245434c96447c
IMG_20260912_075704_1.jpg,33,Fabiola,197272,0,5,2.904,ok,aceptar,11487.509433334933,932573,0.11098684903109879,135.1511474642997,1,0.9415509104728699,1481.95,1038.99,3249.74,2125.01,cb9795912e4510fd86fc7056af3670b9dd11ddf9e0c5bd83cf6f9fdfb7077a35
IMG_20260912_075808.jpg,34,Lucero,223677,1,1,2.913,ok,aceptar,10691.148885391765,862640,0.11132620193495368,134.73916956912163,2,0.939838171005249,1514.72,1116.74,3204.9,2291.71,a6808dcd57748d71fe2ac9dfd55ff94e309d47e6ace27d2ae85cd792ec0178cf
IMG_20260912_075809.jpg,34,Lucero,223677,0,2,2.908,ok,aceptar,10603.260724591784,858942,0.11110607370763208,135.00612072271997,2,0.9414286017417908,1521.33,1106.46,3175.44,2269.79,62c22a1eb73663db6a3df4b06954b94537bbbb857c55280ae82c07c773fe1c6f
IMG_20260912_075810.jpg,34,Lucero,223677,0,3,2.904,ok,aceptar,10805.170081294757,877556,0.1109630495444361,135.18013484293365,2,0.9469521045684814,1533.51,1105.51,3205.48,2248.13,5b5a840587403b6779a9d6b9bdd84155ff4e2fd0e318d9d609d17016052f02ae
IMG_20260912_075812_1.jpg,34,Lucero,223677,0,4,2.903,ok,aceptar,10756.39654683361,870611,0.1111530354572748,134.94908113207333,2,0.9400397539138794,1537.56,1099.93,3235,2270.59,b4498efb505b0be603a1353a779ff444f14a1cdf7d769d01a83acfdda1764bc0
IMG_20260912_075809_1.jpg,34,Lucero,223677,0,5,2.901,ok,aceptar,10567.549474827825,859795,0.11086378130400354,135.30117612412988,2,0.9449819326400757,1520.36,1108.89,3209.91,2268.18,90157f9e75b61f5d6113f1739692044f6c2790a5f5eb2157a96dfc04a8cf6623
IMG_20260912_075932_2.jpg,35,Camelia,197269,1,1,2.838,ok,aceptar,9808.025364105313,830537,0.10867040803119964,138.03205740879753,3,0.9099034667015076,1451.7,1098.63,3056.91,2152.29,1da232bb07f3312fe0f9ba791b727c97d3afe269cb1bc9472323b53472729374
IMG_20260912_075933.jpg,35,Camelia,197269,0,2,2.833,ok,aceptar,9572.64253808153,816855,0.10825387099722157,138.56317434029668,2,0.8881772756576538,1453.31,1105.46,3034.42,2161.42,83cb6663c0a280a27671b6384449572ef2c78be283611aca07235e4bccd518a9
IMG_20260912_075932_1.jpg,35,Camelia,197269,0,3,2.823,ok,aceptar,9737.023010811683,836465,0.10789199196548384,139.02792715884522,3,0.923592209815979,1425.98,1088.1,3039.79,2165.48,337c5d293a8baf71bfcaa537bf3db132a3af3a89386a74e096c88bc3e2a7dba6
IMG_20260912_075931.jpg,35,Camelia,197269,0,4,2.82,ok,aceptar,9812.563040421224,845097,0.10775512869436454,139.20451102189145,3,0.9081501960754395,1363.2,1097.07,3016.35,2176.6,f76d45f761575e076bf05f1148766adc8561e0ac3f6ac2c1ea7f9d70012f2104
IMG_20260912_075932.jpg,35,Camelia,197269,0,5,2.819,ok,aceptar,9995.933657507903,857974,0.10793806269037651,138.96858648489865,3,0.9151632189750671,1419.26,1096.71,3024.88,2164.13,d6ef42715c38993396e36be45f03d5ca7b8b635b932ee7ead6df6002ea5adec3
IMG_20260912_080040.jpg,36,Cristy,73169,1,1,2.929,ok,aceptar,14185.402559623819,1132206,0.11193299037647893,134.00874889117614,1,0.95433509349823,1243.51,1109.72,3091.1,2246.29,5ee7999aca4f081db7f3aec52597592a8bd9af9aaa64300802a93cb5d5d77944
IMG_20260912_080040_1.jpg,36,Cristy,73169,0,2,2.923,ok,aceptar,13937.705521295307,1117378,0.11168518914758067,134.30608046138525,2,0.955951452255249,1241.34,1094.13,3089.29,2237.22,d044a7e8b851ccc0909659bd7638540c0bf7e0d54d28ad99b72464ad6decc38e
IMG_20260912_080041.jpg,36,Cristy,73169,0,3,2.896,ok,aceptar,13608.654133651353,1111091,0.11067072968619401,135.53719255789116,2,0.963539719581604,1230.19,1041,3093.91,2260.7,a4b9bf479290365a63f10d0dbcaada89b78b0c69c5b819269e777e0b8afbf047
IMG_20260912_080041_1.jpg,36,Cristy,73169,0,4,2.895,ok,aceptar,13442.558377790316,1098661,0.11061374885903236,135.60701228123278,2,0.9606633186340332,1234.76,1042.94,3090.41,2240.08,42e0611947651876cfc2ffb7a1ffe3c94db9a68ae9073aebc59dd5f6e75ac24f
IMG_20260912_080042.jpg,36,Cristy,73169,0,5,2.891,ok,aceptar,13731.661958997845,1125028,0.1104790385415363,135.77236187080427,2,0.9544222354888916,1207.77,1100.55,3071.29,2260.93,457300a4e5fb611d2b6c4c2f96259eab928cef9ddfc5fe3f0f1d9b200e86d8ea
IMG_20260912_080203_1.jpg,37,Naomi,223683,1,1,2.967,ok,aceptar,14536.026614405,1130623,0.11338717803040939,132.29009011915915,1,0.947784423828125,1245.31,1078.78,3192.09,2175.3,f07d99d210c557a3aa0074df0ecd516358cb83899c707cac1f8d5f9d7c7ebacd
IMG_20260912_080159.jpg,37,Naomi,223683,0,2,2.956,ok,aceptar,13674.15861087155,1071642,0.11296019760769599,132.7901359742137,1,0.9434435963630676,1262.19,1096.46,3174.86,2190.13,be370571dbe54c95f049408c84f519865ee6614bb15059f3bf5e164a2a007b79
IMG_20260912_080159_1.jpg,37,Naomi,223683,0,3,2.95,ok,aceptar,13707.022014588056,1078402,0.11274082611852516,133.04851947980586,1,0.9437083005905151,1260.39,1094.52,3145.29,2191.83,7c7b0d8e0d0050dc4be1d9236ea56605e3b7e392f3dcba7db025c5dba2b22edf
IMG_20260912_080200.jpg,37,Naomi,223683,0,4,2.945,ok,aceptar,13614.95584112459,1075022,0.11253806473417671,133.28823483353048,1,0.947006344795227,1257.18,1088.92,3125.12,2183.05,87a3309b0a3847d27cfe54b9b8876f3ea51be8e45abee583f18cc07a429af129
IMG_20260912_080200_1.jpg,37,Naomi,223683,0,5,2.945,ok,aceptar,14136.63888565182,1116087,0.11254444331907287,133.28068057055248,1,0.9444190859794617,1245.55,1075.01,3192.49,2175.27,9550372944d5001769cac12b35dc3e020b7084240cf77f495a004b0f1f29d4cb
IMG_20260912_080336_1.jpg,38,Odra,73159,1,1,3.23,ok,aceptar,12982.040908804276,851431,0.12348003884360065,121.47712407994092,1,0.8626522421836853,1696.08,1159.79,3277.44,2190.71,cdcb6cd45904c5072c285d6ac69ae394fcce2681b6a2f06b8b3407329b28949e
IMG_20260912_080336.jpg,38,Odra,73159,0,2,3.236,ok,aceptar,12936.245547467337,846125,0.12364793326999449,121.3121772706575,1,0.7911149859428406,1698.89,1153.1,3267.32,2171.66,a3dafc0f04ef6fafdd69155359d8cea315300f08945dbde5ecb41ca3d9b6d246
IMG_20260912_080335_1.jpg,38,Odra,73159,0,3,3.246,ok,aceptar,13050.458334065926,848204,0.1240402760598755,120.9284635319527,1,0.7739837169647217,1698.78,1152.77,3293.56,2190.21,b730d40ae6fcef16a8c837758d6ddbddcc43861d9aef93f6b937c718f8280009
IMG_20260912_080335.jpg,38,Odra,73159,0,4,3.252,ok,aceptar,13461.725767673404,871739,0.12426737704116009,120.7074644782409,1,0.7951815128326416,1706.66,1109.43,3311.99,2192.11,ba33d5d14cf9a43de994bf136a0018777f7cff6d829a7e9187f1d9c05bfd1d8d
IMG_20260912_080334.jpg,38,Odra,73159,0,5,3.255,ok,aceptar,13575.312587353746,877489,0.12438100992066252,120.59718770226964,1,0.7108942270278931,1716.47,1125.99,3310.35,2196.75,c19f566a4758f3168af40744d55bda0fa806b1e1531904a694cd3c9c17b51efe
IMG_20260912_080441.jpg,39,Gioconda,223681,1,1,3.202,ok,aceptar,16513.956701952742,1102852,0.12236774396594942,122.58132342599995,1,0.9061502814292908,1748.88,1077.84,3641.18,2209.74,19b7170260ed6740eff25bac77a61e11137bd3af09348c6ca4e9bc02a2c633f7
IMG_20260912_080440.jpg,39,Gioconda,223681,0,2,3.217,ok,aceptar,15754.860105205553,1042354,0.12294182535796908,122.00892541105989,1,0.9206160306930542,1568.64,1092.18,3376.23,2145.32,c0ea769572231f36425385be8283ab63f05d03f1d05482dbae813f9de4acaa81
IMG_20260912_080439_1.jpg,39,Gioconda,223681,0,3,3.232,ok,aceptar,14848.158324249433,973262,0.1235154859306166,121.44226197212288,1,0.9191688895225525,1539.13,1106.59,3331.01,2197.13,a95d5171e8e6fcfac5c5dbc82c0da2296c199a12ac905ce49938600f76aaaeba
